"index","objective"
1496,2303959495679573
1497,2301942150132300
1498,2303151742076612
1499,2303721136972384
1500,2296527456688339
1501,2302489534088241
1502,2301665035659912
1503,2301160088916842
1504,2302354668022734
1505,2299864017221877
1506,2302947914395071
1507,2300771614172679
1508,2299637553906046
1509,2304170842788654
1510,2304141510389825
1511,2302981071993614
1512,2302367546591624
1513,2303883787782632
1514,2302465698482572
1515,2302955698288734
1516,2303691671763608
1517,2302218796665673
1518,2303630869307372
1519,2302874886510219
1520,2302885292127516
1521,2303017479875686
1522,2303039046296013
1523,2303116437127217
1524,2302766704536154
1525,2299597171649540
1526,2300234467865896
1527,2302561730501176
1528,2303817401933402
1529,2304117110154009
1530,2303609249755288
1531,2297680008820525
1532,2303096209852892
1533,2299120506273652
1534,2300768825726120
1535,2303673680852318
1536,2303870891595368
1537,2303067194425934
1538,2304042661409640
1539,2301573942468176
1540,2301329766041530
1541,2303893990895735
1542,2303856170345446
1543,2303299715552802
1544,2301131682124876
1545,2300533756107308
1546,2303785660408238
1547,2303376016669950
1548,2292982486233201
1549,2300408542083655
1550,2303885060561058
1551,2281948088418386
1552,2260628696749828
1553,2303064741717380
1554,2260736801835682
1555,2302590844430410
1556,2280037009156140
1557,2282916383236102
1558,2303622748995504
1559,2300536505628941
1560,2302702988501235
1561,2303937172587279
1562,2303606264149662
1563,2302965346683276
1564,2259734813078902
1565,2303902127965717
1566,2303027168872302
1567,2303788059796252
1568,2297558382999680
1569,2303074319466727
1570,2290724307758092
1571,2300627624910566
1572,2302803723915568
1573,2302460740372556
1574,2302544067394255
1575,2304053617812983
1576,2303971237361258
1577,2299699987834668
1578,2303715651038183
1579,2303967294445906
1580,2303793750312543
1581,2302923047664358
1582,2304008240433630
1583,2303261507059263
1584,2299833859101576
1585,2303546002595572
1586,2304033760121462
1587,2301734085473596
1588,2303604614110816
1589,2301659690817600
1590,2303781271893009
1591,2303806286032636
1592,2301520973396800
1593,2303572368838199
1594,2303527328081324
1595,2304085357365123
1596,2299989052075140
1597,2303771049752520
1598,2301777980715354
1599,2301860225281286
1600,2301668532001551
1601,2303628109867052
1602,2303585765053726
1603,2303803074947554
1604,2303499840832093
1605,2301493387632390
1606,2303367718224235
1607,2294450761228670
1608,2303528802755158
1609,2300319556169466
1610,2304120564217665
1611,2301704700261524
1612,2303386383018452
1613,2301972186696572
1614,2304130251316084
1615,2304039685413154
1616,2301499142273454
1617,2303462695589652
1618,2301405265471990
1619,2299739703796536
1620,2297765684361496
1621,2301442642352411
1622,2302117421686582
1623,2302907052286498
1624,2289548719892660
1625,2303721780594102
1626,2302793221464024
1627,2303694054781678
1628,2294911992685678
1629,2301473724613626
1630,2303458163697360
1631,2303764588043932
1632,2304093208158846
1633,2302605376785291
1634,2303708351101912
1635,2303635437937188
1636,2301200638474530
1637,2299996650388193
1638,2304049127973125
1639,2304097666394170
1640,2299009632885320
1641,2299332390746509
1642,2300270483215361
1643,2303717980912140
1644,2295033264240190
1645,2303665053493571
1646,2303871481254321
1647,2301231757836010
1648,2300679413196841
1649,2303712370914460
1650,2303620794177524
1651,2303722499813578
1652,2300515260640078
1653,2304080828328486
1654,2303649903274179
1655,2303972938243596
1656,2304028156517044
1657,2298667160213022
1658,2299649080139788
1659,2300589868528476
1660,2300329236331962
1661,2301646489823236
1662,2298667355842568
1663,2303753911073826
1664,2290987182218032
1665,2303145439818858
1666,2300123381379198
1667,2303154407123770
1668,2299579195844260
1669,2291656045995656
1670,2284783212440548
1671,2300575486329184
1672,2301237549430596
1673,2300982127224726
1674,2300936920266834
1675,2302783243892450
1676,2301640912203172
1677,2303490472530415
1678,2303119244393248
1679,2301049891919698
1680,2302204842037046
1681,2302321957689072
1682,2302609208339022
1683,2299873622444510
1684,2303645687240126
1685,2303207641643847
1686,2303324136519495
1687,2301969758912066
1688,2303351731823276
1689,2302219176741694
1690,2301865836187282
1691,2298009771386448
1692,2301564699144584
1693,2303090947446322
1694,2296864017368654
1695,2303070366985092
1696,2299823210615474
1697,2302942595856346
1698,2304084653308344
1699,2302899656222467
1700,2304062417245156
1701,2303912890660432
1702,2303980349099809
1703,2303381793894628
1704,2303221102407012
1705,2302180117247982
1706,2303882508018226
1707,2299092837881398
1708,2303762241673093
1709,2302707027000347
1710,2301576076228148
1711,2303727390851632
1712,2299457875560193
1713,2295577397096267
1714,2302618147284096
1715,2301173010077068
1716,2303712961931098
1717,2299517026645547
1718,2300145911317356
1719,2303549122058532
1720,2296674760694658
1721,2303578319259352
1722,2303082373631872
1723,2300585275628662
1724,2302234399658056
1725,2302751905609707
1726,2302639506232348
1727,2303853652821547
1728,2302017039632480
1729,2302797169260679
1730,2302586055126709
1731,2303394770056394
1732,2292246014198200
1733,2303742854878797
1734,2303229831611204
1735,2303217310881877
1736,2301911670923491
1737,2298165038616602
1738,2302583186086550
1739,2301742591134720
1740,2301878110642766
1741,2303995293416369
1742,2303821310526898
1743,2303713965671544
1744,2298912781966010
1745,2303065140890562
1746,2304038457532574
1747,2303180668423476
1748,2303896393716326
1749,2303624891529592
1750,2303775769941873
1751,2303056727570438
1752,2294711008172054
1753,2303616326570686
1754,2297027262056191
1755,2303477467734777
1756,2301707740180163
1757,2302759579536460
1758,2303724046368860
1759,2298720329325934
1760,2300497257907470
1761,2304124613564452
1762,2303614542898962
1763,2293408732238923
1764,2297127994308395
1765,2303516179163663
1766,2299368341237682
1767,2301971490471308
1768,2303556083604336
1769,2298617376025504
1770,2296563490993697
1771,2303242560584150
1772,2303486930395072
1773,2299637711775906
1774,2295674816229288
1775,2299986421415995
1776,2303723535243506
1777,2299469114511191
1778,2304094822118738
1779,2299376586340418
1780,2295513649461375
1781,2299730392441741
1782,2302105908206145
1783,2304052426317976
1784,2301588267852912
1785,2303129068289080
1786,2297348540600248
1787,2303961878475283
1788,2303292708360738
1789,2300602279643720
1790,2303235976450631
1791,2300397876487021
1792,2300588608152982
1793,2298766039888330
1794,2293886533572790
1795,2303767225055926
1796,2299256614194756
1797,2294649254267322
1798,2303518455119718
1799,2303935964814347
1800,2299664956996949
1801,2295835315779347
1802,2299973920796914
1803,2297056310878724
1804,2297402862970998
1805,2303129527383613
1806,2303412408996242
1807,2302440293166178
1808,2303470310246948
1809,2303438028070069
1810,2303896862496480
1811,2302270765112732
1812,2303836360951630
1813,2298466322173838
1814,2303531091019284
1815,2303282371609740
1816,2302776417188200
1817,2303050583980103
1818,2302230044208295
1819,2303674235267656
1820,2303731839543140
1821,2301518821937930
1822,2297516103636827
1823,2303683614584468
1824,2302799786246244
1825,2302522678074892
1826,2293412647851444
1827,2301802542470770
1828,2303143172523571
1829,2238039675364454
1830,2302613638540988
1831,2292861289076577
1832,2294579490645504
1833,2301773560783768
1834,2301775231723664
1835,2303144965673220
1836,2298497728127092
1837,2303117058034030
1838,2303435070312226
1839,2303467794901289
1840,2302475944122750
1841,2303344014806268
1842,2303232603768946
1843,2304141629654465
1844,2303847729463936
1845,2302611784703156
1846,2303870039871142
1847,2302710818582500
1848,2300948280424292
1849,2302755941348724
1850,2303494091073684
1851,2300242237615332
1852,2301021731146766
1853,2302766796945360
1854,2304010096091516
1855,2302234245470239
1856,2303984955261553
1857,2302411998060580
1858,2303254590206090
1859,2303013872591550
1860,2303887246989348
1861,2301186668000336
1862,2303544440652198
1863,2300610536416874
1864,2297264468469916
1865,2301735028419558
1866,2303084984896171
1867,2300045574637184
1868,2300352603989490
1869,2303307060552748
1870,2287084594209600
1871,2299842636998808
1872,2302895302732616
1873,2299610373510551
1874,2303315504519814
1875,2297390837737459
1876,2296745812481812
1877,2302241953687181
1878,2303510814184356
1879,2304134002137578
1880,2302744342724761
1881,2304170572499934
1882,2302329374910062
1883,2303824878788070
1884,2287400608052055
1885,2299409741430090
1886,2303580887722752
1887,2304017652520500
1888,2304023169496318
1889,2303919928502994
1890,2303966008456621
1891,2303854466861322
1892,2303887989426944
1893,2300552119907592
1894,2303900413216322
1895,2303959473478237
1896,2302342809241654
1897,2303604154761780
1898,2303813145840816
1899,2303140738734796
1900,2299520549754287
1901,2301780262188642
1902,2303482280162617
1903,2304007959308584
1904,2304017737833426
1905,2303914436710912
1906,2303774932298551
1907,2304151648363732
1908,2304153128754810
1909,2304146849285189
1910,2298265310243590
1911,2304156893746999
1912,2301744942616924
1913,2293107238348068
1914,2296143719277067
1915,2302816808402464
1916,2303240142732497
1917,2302707328972990
1918,2303952608680800
1919,2300733822315469
1920,2303585994737903
1921,2303822093217397
1922,2302918770560916
1923,2283491404967498
1924,2302700638719962
1925,2300884906771270
1926,2303889857053432
1927,2302926610027608
1928,2303257215089231
1929,2289131914167339
1930,2302823305554062
1931,2302734576482064
1932,2294078858475166
1933,2302968016037040
1934,2302939313687436
1935,2303968275923314
1936,2303121943893342
1937,2303484980017685
1938,2303043191147994
1939,2288238243807616
1940,2304002429251116
1941,2303123206737871
1942,2296746388163398
1943,2302787322927780
1944,2299426312303664
1945,2303882856011142
1946,2300511814336844
1947,2302818343785312
1948,2304049384854618
1949,2289003110197266
1950,2301927319176762
1951,2302330048272981
1952,2302205675681671
1953,2304040299468810
1954,2295007443110110
1955,2303669338952876
1956,2299802918444818
1957,2303661814775384
1958,2300667288508622
1959,2301604032826510
1960,2300820387261760
1961,2301345671283226
1962,2281521539407218
1963,2303568317423096
1964,2303121259159684
1965,2304059157743709
1966,2303795371619010
1967,2303707362552480
1968,2283985043466841
1969,2303263504510568
1970,2303916125634363
1971,2303952458635714
1972,2302956535754793
1973,2303744545498326
1974,2303936089318894
1975,2299904638015134
1976,2303855738836900
1977,2296076238590394
1978,2301983675809084
1979,2295597077829082
1980,2302712230578911
1981,2301335429171540
1982,2303599197320284
1983,2302652148818728
1984,2302669125423310
1985,2302629178287798
1986,2301419984854428
1987,2303613707805572
1988,2299884765075721
1989,2301655093724267
1990,2302976015359328
1991,2303288038404086
1992,2304143417211870
1993,2302970208559616
1994,2298717505899699
1995,2301127907552695
1996,2303632023573181
1997,2303761110367001
1998,2303259317074528
1999,2303657388641868
2000,2302965948469834
2001,2301560111097732
2002,2302895868832184
2003,2302862001836331
2004,2302996734570087
2005,2299771428985732
2006,2301863976753983
2007,2302315216577848
2008,2304076372381044
2009,2301352058664662
2010,2301462977981258
2011,2302223509244920
2012,2295881413706663
2013,2302789205508781
2014,2292231175424078
2015,2303527450878470
2016,2303004280021669
2017,2304053150676192
2018,2302976359581689
2019,2304178647907767
2020,2302885882563634
2021,2303011403151127
2022,2301597130738518
2023,2303609540502466
2024,2303158099796949
2025,2303756698270983
2026,2303802667849992
2027,2303892320355884
2028,2304114836282926
2029,2304098517446598
2030,2300396190179658
2031,2303517736981440
2032,2292507414666496
2033,2302980523409742
2034,2303865930527084
2035,2297370600635018
2036,2290427631984802
2037,2303949524932691
2038,2296854875801926
2039,2302512614950164
2040,2303009913722339
2041,2283640238178899
2042,2302892279878774
2043,2281318089058888
2044,2301361502192438
2045,2303886290940328
2046,2302755442241702
2047,2303604612005296
2048,2298952457063327
2049,2302267635680114
2050,2303439173261026
2051,2303611439725888
2052,2303625264423412
2053,2303278482928905
2054,2302959647982636
2055,2303273337405750
2056,2303275786511446
2057,2303840717361896
2058,2303663533837056
2059,2299028251927483
2060,2304112999641004
2061,2304121140276510
2062,2301906788382462
2063,2283613189011856
2064,2303725033868368
2065,2299299861233312
2066,2302990647662844
2067,2297147668857775
2068,2304045791708068
2069,2303829045915862
2070,2297024254036438
2071,2302478282354070
2072,2302581001408518
2073,2302855828779986
2074,2300782284444936
2075,2304109610667275
2076,2303991798428856
2077,2304058233502676
2078,2284633060275946
2079,2301669746328306
2080,2294283994983712
2081,2304063770221272
2082,2297193359982198
2083,2303725150692904
2084,2304001727595137
2085,2303775226981809
2086,2303739665271530
2087,2303384548874450
2088,2301557293279554
2089,2296932865156212
2090,2303897178886558
2091,2303765583066626
2092,2304002745867509
2093,2303867346578997
2094,2302207840424490
